#      A    C    D    E    F    G    H    I    K    L    M    N    P    Q    R    S    T    V    W    Y    J 
A      4   -7    1    0   -1    0   -1   -1    0   -1    0    1   -1    1   -1    2    1    0   -3   -1    2 
C     -9   20  -31  -23   -5  -12  -24   -9  -29  -10  -12  -15   -9  -28  -13  -18   -8   -7  -17  -14  -13 
D     -1  -12    5    1   -6    0   -1   -6   -2   -6   -4    1    0   -1   -2    0   -1   -5  -10   -8   -5 
E      0  -11    3    6   -4   -2   -1   -4    1   -3   -2    2    0    1    0    2    1   -3   -7   -4   -1 
F     -2   -4   -7   -6    8   -5   -6    1   -5    2    1   -4   -5   -5   -3   -4   -4    0    4    4   -1 
G      0  -10   -2   -4   -5    8   -6   -6   -4   -6   -4   -3   -2   -5   -5   -2   -3   -5   -6   -2   -3 
H     -1  -10    1   -2   -1   -3   12   -3    0   -2   -2    1   -2    0    1    0   -1   -2   -3    3   -1 
I     -2   -8   -6   -5    1   -6   -4    5   -3    2    2   -4   -4   -3   -2   -3   -2    3   -4   -2   -2 
K      0  -14    2    2   -4   -2    1   -3    6   -3   -1    2   -1    3    4    2    2   -2   -6   -1   -1 
L     -1   -9   -5   -4    2   -5   -2    3   -2    5    3   -3   -4   -1   -2   -2   -1    2   -1    1    1 
M      0  -10   -2   -4    2   -4   -2    2   -1    3    6   -1   -3    0    0    0    1    1    0    1    2 
N     -1  -12    2    0   -4    0    0   -4    0   -4   -2    6   -1   -1   -1    1    1   -4   -6   -4   -2 
P     -1   -7   -4   -3   -5   -2   -4   -4   -3   -4   -4   -5   10   -4   -4   -4   -4   -3   -7   -5   -5 
Q      0  -12    3    4   -3   -2    1   -3    2   -2   -1    2   -1    6    2    2    2   -2   -3   -3    1 
R     -1  -11    2    2   -3   -2    0   -2    4   -2   -1    2   -1    3    7    1    2   -2   -3   -2   -1 
S      0   -8    0    0   -3    0   -1   -4   -2   -3   -2    0    0    0   -2    2    0   -2   -6   -6    0 
T     -1   -7   -2   -1   -3   -2   -3   -1   -2   -2   -1   -1   -1   -1   -3    0    3   -1   -8   -2   -2 
V     -1   -7   -6   -4    0   -5   -4    3   -3    1    1   -4   -4   -3   -3   -3   -2    4   -5   -2   -2 
W     -3   -5   -5   -3    3   -6   -1   -2   -5   -1   -1   -4   -6   -3   -3   -5   -4   -1   15    4   -4 
Y     -2   -4   -4   -6    4   -4    1   -1   -1    0   -1   -2   -4   -1   -2   -2   -2   -1    3    8    0 
J      1   -1   -4   -3    0   -2   -4    0   -3    0    1   -2   -4    0   -2    0   -2    1   -7    0   12 
U     -1   17   -7   -5   -2   -5   -6   -2   -6   -2   -2   -5   -6   -3   -5   -3   -4   -1  -10   -3    9 
>HAsoN 6
#      A    C    D    E    F    G    H    I    K    L    M    N    P    Q    R    S    T    V    W    Y    J 
